engine_temp,battery_voltage,vibration_level,fuel_level,rpm,gps_speed,error_code,label
89.96714153011233,13.199677718293001,0.36496434500512365,83.68662065356457,3090.531371385541,1.8193942022936866,None,0
83.61735698828815,12.962316841456385,0.47109626585689646,98.52104858622967,3651.639018658032,5.659483506408189,None,0
91.47688538100692,12.529815184960087,0.34151601580000773,33.370375505537254,3293.0829001963916,5.4687908794277895,None,0
100.23029856408026,12.176531611147213,0.43840769407219193,97.27512695181794,2793.7930908917597,5.200243522663257,None,1
82.65846625276664,12.849111656806794,0.12127706660924287,48.81104828124021,3128.5994851779637,5.770718328987215,None,0
82.6586304305082,12.696742692710874,0.5426587414745877,41.276691578237916,2879.6674127348933,6.528536543291273,E02,1
100.79212815507391,12.947596610013866,0.5002410950724449,14.531457427241792,3003.940092347364,5.699766097492387,None,1
92.67434729152909,12.817585900840985,0.33658227378636185,14.748873207364236,2837.1944739257483,3.4719876641052725,None,0
80.30525614065049,13.024776357659668,0.631849133686481,72.28101303519892,2917.832397057304,6.972369583123878,None,0
90.42560043585965,12.232382394219716,0.6875140275253117,51.213609499062514,3106.0466765370875,2.1012564893551535,None,0
80.36582307187538,13.158697032817162,0.17848802712620515,30.386946343249512,2503.3206502090247,1.8992850854315995,None,0
80.34270246429743,12.5987998023462,0.3474550442867571,65.25732756927093,2492.060586505011,7.478360989403136,None,0
87.41962271566034,13.537630436312632,0.3461715300425403,32.75723064251001,2305.7287230843945,7.014040544270713,E03,1
65.86719755342202,12.155406090955216,0.312019379778227,61.98685789099803,2199.864447748145,5.885209269851928,E02,1
67.75082167486967,13.367981901582624,0.6658949683863498,42.32878722844213,2391.3586538897603,3.209102990489856,None,0
79.37712470759027,12.598955391731323,0.4612347722454393,84.11970039506372,3079.731253402065,4.584178118651849,None,0
74.87168879665576,12.174290998192776,0.44709703173787785,83.86265446901014,2553.606242254058,5.474506504626992,None,0
88.14247332595274,12.258057082972838,0.0992275271186493,52.96153583101612,3256.8072321155482,2.8082120628517733,None,0
75.91975924478788,12.33982634590284,0.6270836060418453,41.5737198401514,3017.3568743762808,4.521942683953534,None,0
70.87696298664709,12.712082973200959,0.2521483210293055,42.63038169031851,2015.7478932809731,7.304660676353359,None,0
99.65648768921554,12.76141774401775,0.5119865260532657,82.51430731013961,3327.487792110845,8.854610728578432,None,1
82.74223699513465,12.21314999803071,0.5554753875916383,39.53615345178508,3405.399322795855,5.161130494682899,None,0
85.67528204687923,12.487822703869508,0.7721317191677302,28.81534363361614,2503.0686625825733,7.512976708632197,None,0
70.75251813786544,13.571135179305932,0.23823592017617756,17.621950768777616,3210.0957714474957,2.1718798588250654,None,0
79.55617275474818,13.363771585050356,-0.10390243116416509,52.00238087959676,2571.7508812954006,7.318902482227223,None,0
86.10922589709867,12.718161834837016,0.536769908950739,53.391888902785766,3048.8351883741675,4.392103170545038,E01,1
73.49006422577698,12.5190017390841,0.8601022363021708,85.68178393626164,2367.7507965225172,6.6146912334159405,None,0
88.75698018345672,12.560015663359131,0.7477892705878875,29.91148268014576,2103.4467737327113,5.504495163520581,None,0
78.99361310081196,12.806758986365208,0.5419318830549251,44.28921463015599,2808.5914051935156,8.640828019567667,None,0
82.08306250206724,11.988603717400798,0.40167276287359055,82.75651650043218,2938.135526862582,4.2511287033201635,None,1
78.98293387770603,12.371311731288328,0.661424519327462,84.12612496740762,2801.160153192698,7.255212595123663,None,0
103.52278184508938,11.665707963061205,0.30529076005910627,44.61499683808914,2407.9847208887204,5.440985073406933,None,1
84.86502775262066,12.699611561302639,0.5952715538712439,51.32116209580128,2800.0504689344316,5.6833890439806725,None,0
74.422890710441,12.82359796985137,0.6010940318333253,37.29573017643546,3134.647376290367,5.6322922136815805,None,0
93.22544912103189,12.258406768850312,0.7120419814997759,93.92993905773808,2977.5534849387313,4.308653791011774,None,0
72.79156350028978,13.286993381645017,1.0519320077822156,20.677938916742228,3091.250515299607,5.971802068186657,None,1
87.08863595004756,11.887117168498829,0.5784831934357534,94.0374480701323,2664.9423997728836,5.874703555756357,None,1
65.40329876120225,11.76781255989509,0.39820727485850027,71.54798066518089,3585.85895735808,6.482480496813459,None,1
71.71813951101569,12.612225909279987,0.49488513756160113,57.841493741805806,2411.9133317226097,6.169010291385725,E03,1
86.96861235869123,13.023549151306078,0.14618481902217634,12.93931547060463,3243.7801485433592,7.5959890992244725,None,0
92.3846657999541,13.341963845728934,0.3610573737821884,52.803657263980746,3590.9455464799807,7.847017232094737,None,0
86.7136828118997,12.27055786856553,0.4181435123773792,46.6973294502459,3240.454046374448,3.8987533563443977,None,0
83.8435171761176,13.039340416715648,0.3951823204130815,24.50969307776103,2898.7378864675848,7.737545001181542,None,0
81.98896304410711,12.480745765249646,0.5304709744067444,69.07686431505911,2735.8514766685103,3.627327145780291,E03,1
70.21478009632573,12.41368635002959,0.33551601352355986,97.40358166314572,3518.043825523128,7.17571177627547,None,0
77.80155791605291,12.941829968743336,0.7242061334648943,60.59699299580726,2288.5125373691635,7.239477569405738,None,0
80.39361229040213,12.82616143920671,0.5000414129836395,74.32779487995512,2514.937869810178,2.177366216674992,None,0
95.57122226218915,11.711803921507876,0.4981399357722771,16.160540730941513,2801.2211172541392,6.185958493058819,None,1
88.43618289568461,13.238270174862947,0.43442105669741643,47.590029623529524,3618.826878755999,5.063007773279368,None,0
67.36959844637266,13.190045677073726,0.5310381367717958,20.47226366480463,3189.883818020448,4.4824694841292505,None,0
88.24083969394795,12.187218649245235,0.6650196529335269,65.15162519828593,2515.9771207448775,8.701704661398011,None,0
81.14917719583684,12.697901766718704,0.3265739568578199,94.46339423927391,2844.846147307548,4.692641718725162,None,0
78.23077999694041,12.74701509314137,0.36837670218494867,69.55999592244746,2692.8384279518527,4.3872461417639,None,0
91.11676288840867,12.630336882911953,0.43925479424466707,16.912274348297938,2645.1055038832324,6.1513898800101865,None,0
95.30999522495951,12.22484742307729,0.230825815305357,41.919958448657454,3489.4447792783894,7.371179492596832,None,1
94.31280119116198,12.164188316030975,0.33614842805570044,59.55970414967664,2314.128435368247,5.716702827979746,None,0
76.60782476777362,12.487222964504276,0.4047558252910682,46.2886980519927,3804.3904278671866,8.332741091338505,None,0
81.90787624148786,13.086364509629682,0.6748778361425455,85.0279609427655,3414.1148450923115,7.061951323928181,None,0
88.31263431403563,12.771800077297216,0.552512265800385,83.32039042389903,3545.430835301849,1.6435773605371393,None,0
94.75545127122359,12.314692833956947,0.5387179822735089,65.06479180928993,2768.530243987371,4.941066072985984,None,0
80.2082576215471,12.885849355324172,0.6701795924335945,43.611215061943476,2925.0296404604455,4.876315801296602,None,0
83.14341023336183,11.075728689684961,0.4725256423201207,32.98027363869197,2283.424092737644,6.958721906858845,None,1
73.93665025993971,13.074382850186051,0.578092969985778,19.528688639181638,2737.6687964665985,0.7503658872517764,None,0
73.0379337591933,11.63014311061095,0.47935564941350073,41.94079151378986,3246.8274238215754,11.098019417435445,E03,1
93.12525822394198,12.318779529298434,0.5530724698799256,47.18552654869476,3648.0315308906984,7.06205218978842,None,0
98.56240028570824,11.940165052686929,0.3834482684776836,70.82406325936662,2446.4215915987743,6.297753607835382,None,1
84.27989878419666,11.852659262139547,0.01223656834471415,69.23438418678161,2817.247031507367,8.363135432838293,None,1
95.03532897892023,13.080413393689259,0.4731441675627392,16.309732567713127,2924.350389883739,10.687308105625249,None,1
88.61636025047635,12.266149399344055,0.7845496272199881,45.5733383888042,2302.1053989037573,7.741493289176806,None,0
78.54880245394875,12.673251940865358,0.6852430804483185,26.360098049562573,3295.6746208792,7.89762619294324,None,0
88.61395605508415,12.476539710560408,0.6930794969182341,24.113143478512512,2638.0048341286956,6.261380048928765,None,0
100.38036566465969,12.73852041361156,0.7472261443612436,84.45719347635213,2902.304824411488,5.716948493266104,None,1
84.64173960890048,12.538410945530128,0.5177315181922875,13.772369504463178,2774.0253140440614,5.048409111990198,None,0
